,C4_S1,C4_S3,C4_S5,C4_S7
OG0000702,15.84816847,19.37498295,23.45092078,34.35818245
OG0000704,10.28049782,13.29094774,6.249726538,7.820960259
OG0000705,10.5271936,18.74470685,77.61710678,120.8433225
OG0000706,6.761399291,21.66461467,43.51733443,21.28316845
OG0000707,148.1031416,91.82529219,100.3172338,102.2959563
OG0000708,66.80756769,15.15518727,22.2946861,14.97919946
OG0000709,85.30609523,69.68428502,41.86832048,42.04212984
OG0000710,87.62846445,60.41039388,21.89274439,31.66619935
OG0000711,126.3665759,124.7109411,157.0995622,260.1176992
OG0000715,16.16747502,29.95582712,108.8242791,189.3842935
OG0000716,6.014072563,8.49332347,9.256113334,9.918991699
OG0000720,8.451681508,5.814167654,5.088970502,6.184291446
OG0000721,11.68055611,7.073909772,10.18357717,21.93171128
OG0000722,395.246635,215.2548541,249.4690002,446.5019151
OG0000723,123.5863911,32.91160573,56.58423633,9.731068439
OG0000724,21.43799099,56.09247164,59.47470547,55.21806083
OG0000725,29.98435539,119.2255775,217.6205291,322.0741714
OG0000726,5.842343593,24.07126379,40.02611331,14.63316459
OG0000727,241.3457811,68.30009891,93.36179229,139.3346169
OG0000728,192.7997314,175.4688092,209.3741171,189.2192686
OG0000729,83.83219095,4.076903004,0.587215851,1.366075915
OG0000731,21.79587354,17.60183046,24.79571929,12.89266014
OG0000732,10.76289852,29.58318668,19.95888689,5.149889874
OG0000733,18.69274911,24.19884964,20.69986833,19.34821505
OG0000735,39.61368976,97.5937608,113.0212089,15.61451282
OG0000736,6.171569554,14.38975671,24.88721626,18.13200882
OG0000738,17.90505556,17.3229748,6.849841163,6.627975772
OG0000741,287.7242291,432.1216928,1614.235423,1272.245772
OG0000742,10.68715897,12.54730717,90.06599318,43.69214938
OG0000744,3.176255362,3.703193152,3.235519438,3.772247011
OG0000745,1.207429451,0.694341669,0.393434918,0.568028186
OG0000746,39.80478184,39.68558363,60.66922183,93.27330563
OG0000747,48.63671879,58.74689616,70.18055577,34.44124596
OG0000748,3.540980617,32.80470145,15.72587328,11.58033285
OG0000749,73.69484404,64.50951768,73.46540678,112.09006
OG0000750,6.499420129,5.503022058,8.013514684,15.94070198
OG0000751,24.86298298,10.33719806,10.4082559,4.906936941
OG0000752,0.905077702,1.476632136,10.54005958,11.94363746
OG0000753,7.100521496,40.49260208,290.6546207,179.0990616
OG0000754,610.380098,146.9713662,201.4439235,179.0513642
OG0000755,3.177705009,4.773624154,5.287911392,2.656139662
OG0000757,103.3796471,74.97819835,185.4927339,248.3353021
OG0000758,6.159127431,24.01097895,26.35128293,17.28538333
OG0000759,1.502614,6.06880489,12.75067573,23.24501041
OG0000760,123.1861216,106.5385399,107.7327611,91.53918606
OG0000761,61.8824777,31.96001699,30.398915,35.52163572
OG0000762,66.73982959,102.0938715,125.6333462,113.6016589
OG0000763,35.06517639,69.70093971,54.0332406,41.13414238
OG0000764,0.1240706,0.805752798,45.97616057,459.229371
OG0000770,1.066320998,2.530609209,3.440314346,0.040831796
OG0000771,86.28821804,80.14597357,25.66880022,40.70342279
OG0000772,12.69058169,15.81036446,32.76799694,36.74232354
OG0000773,1554.215476,404.2961453,374.5760394,299.2466856
OG0000774,56.74798891,30.35894367,22.29291036,34.80512166
OG0000776,13.75193633,28.44134402,17.18748877,12.13413752
OG0000777,125.7839851,136.3147384,55.74641431,15.3301414
OG0000778,228.4280969,137.9445577,167.1480365,136.490218
OG0000779,16.01294768,16.08408932,21.90595415,21.19218668
OG0000782,0.174844515,0.488391518,1.509161177,3.453394753
OG0000783,301.529135,3129.648569,19246.82335,16652.49566
OG0000784,0,0.124122942,0.416557208,0
OG0000785,1851.560526,350.8523146,353.6674486,266.5204724
OG0000788,12.14525092,9.628005939,9.135515531,9.934038413
OG0000789,7.62412804,10.51808774,8.621810526,7.656548683
OG0000790,3.253879284,2.910548648,1.056460892,1.868967425
OG0000791,16.32114589,63.36500641,43.80383569,23.94871036
OG0000792,819.3552635,832.2721137,1963.10555,2010.071031
OG0000793,40.77647435,118.2244215,85.11598028,77.46861217
OG0000794,6.916444284,18.51167843,95.0177446,137.300414
OG0000795,9.792905044,6.00547672,10.08692311,14.19137833
OG0000796,2.629735826,10.46016038,25.60089691,68.61897376
OG0000797,28.54689098,28.11820977,47.40082567,55.51260437
OG0000798,63.49256903,423.7957049,336.3882317,88.97405206
OG0000799,166.3590117,183.7066267,115.6690441,117.0412364
OG0000800,107.2415994,90.07669135,72.89126835,79.05715901
OG0000801,91.97355426,23.596244,19.76101126,30.21432165
OG0000802,187.6742897,230.7424807,282.2787079,334.0731531
OG0000804,17.12514953,15.57744419,17.05785928,24.84174593
OG0000805,23.37840528,41.63819267,66.15163266,35.09972119
OG0000806,667.7817437,296.6215111,595.4308707,485.081868
OG0000808,0.459664541,4.596880455,81.98287413,268.9133596
OG0000811,43.43199885,6.175382266,98.86004787,192.0966088
OG0000812,1.381823481,1.020197807,6.1600326,18.38482473
OG0000813,223.0231948,102.7203666,100.5513453,120.6891819
OG0000814,30.83154386,29.4097719,84.25212035,247.771242
OG0000815,9.942996039,12.85388788,5.777993151,5.805743905
OG0000816,42.83025441,23.33295702,8.867959134,7.933401629
OG0000817,60.09394507,30.51610671,16.34704633,6.298115724
OG0000818,144.4384836,86.76948316,51.71606573,42.15533195
OG0000819,114.0548307,171.1298937,1219.507507,377.9341215
OG0000820,20.00102415,19.39358094,20.31388647,17.41088125
OG0000821,21.36570747,12.29050659,11.66875104,17.47202216
OG0000822,630.5925423,124.6602732,153.3696883,121.5365598
OG0000825,82.47426225,59.24580112,55.94311876,27.02745357
OG0000826,24.6607675,66.19997182,14.89644765,1.277641705
OG0000827,103.2328926,107.5674676,91.65649484,81.32512063
OG0000828,1.202751759,8.561413893,29.30259781,78.73340127
OG0000830,762.8614074,2955.994964,2132.06273,1016.678058
OG0000831,1310.493061,270.3827875,341.1251075,294.1806955
OG0000832,23.72231175,26.44164432,14.82298645,12.18767134
OG0000834,23.91313183,19.2547342,11.02831036,9.694862183
OG0000836,0.291850335,0.757436578,1.652234678,0.840767764
OG0000837,0,0,3.21189797,33.58186203
OG0000838,173.7057058,408.2156031,782.4058595,1076.81787
OG0000839,7.809255505,6.157706258,5.844452923,3.841360078
OG0000840,15.21090348,95.68900734,80.78250186,16.33874839
OG0000841,242.2357932,231.1614783,313.9614076,217.3969195
OG0000843,184.0464451,250.9068945,170.614696,254.7184436
OG0000844,22.65101671,25.2016365,14.24262933,11.55066339
OG0000850,22.5579831,23.99104851,98.02753919,169.5659043
OG0000852,7.377275388,57.2891031,274.2269073,335.488481
OG0000853,4.018784631,6.356121093,11.16185338,18.4015913
OG0000854,39.24711804,86.21390033,147.7173699,292.0976603
OG0000858,485.9803978,698.7460831,655.7242315,816.3781151
OG0000859,0.45541397,0.759333761,2.614917591,13.36989183
OG0000860,5.459374493,4.41125665,16.51374315,74.51180575
OG0000861,67.07075329,257.3960192,2299.200443,5429.319747
OG0000862,91.93424436,180.1423122,48.56617317,20.75755608
OG0000863,12.05330863,14.49863967,47.27222206,97.18875158
OG0000864,43.15788328,86.85712206,44.53833435,41.31073461
OG0000865,0,0,0,0.407414514
OG0000867,0.040296286,0.053201492,0,0.191122165
OG0000868,12.08040852,12.46761232,10.21596053,10.24037963
OG0000869,19.53227214,8.707560834,7.691207512,0.602650484
OG0000870,85.33594603,22.29508151,32.83480396,22.85020703
OG0000871,267.3352821,139.4654164,1069.439488,1325.479897
OG0000872,42.49332148,135.8189662,84.51145938,56.45481711
OG0000873,27.15449961,15.60537584,6.913906667,5.388345277
OG0000874,27.41452515,99.33472084,184.5719087,249.8853467
OG0000875,40.53269882,18.54648009,23.76131821,12.57846999
OG0000876,342.8746376,537.0400864,965.7753985,2543.154858
OG0000878,629.3550045,425.8479083,381.3447101,490.8679954
OG0000879,69.34428592,108.7175708,121.4231686,78.1652032
OG0000880,14.22485774,15.09118237,14.15425978,13.15108646
OG0000881,44.79413178,371.0318511,185.2678531,133.5289989
OG0000882,99.71764053,155.1936908,226.9610563,92.89092319
OG0000883,317.7936539,425.6349731,394.8333394,620.8442118
OG0000884,95.30051731,119.1938503,100.5423843,145.7091994
OG0000885,15.67460914,54.13695028,86.84615572,106.8685497
OG0000886,0.666565348,0.738144396,0.386209993,0.254250313
OG0000888,11.10626283,107.7868262,591.549045,195.3412975
OG0000889,22.14385787,15.63217233,28.74053961,36.52902985
OG0000891,350.34589,906.3909537,949.5451589,157.5744027
OG0000893,0.707208115,4.722035299,15.32071102,20.99790946
OG0000895,44.34342816,108.6648003,457.8347021,283.7499284
OG0000896,53.57483604,51.39551629,21.68423298,22.97155954
OG0000897,15.35400076,16.30163257,83.87125149,129.2991683
OG0000898,54.88065602,93.97531364,148.7109004,109.6647705
OG0000899,64.7402886,143.3911492,220.6579108,104.7368182
OG0000900,124.0392412,97.0329255,137.2050365,230.8919952
OG0000901,12.74867275,16.63208673,45.0301519,38.7035132
OG0000902,86.78780806,44.88799665,93.91172466,110.9595998
OG0000903,34.69748726,31.86607808,12.94116672,11.05461695
OG0000904,140.41292,87.21592613,103.9358247,154.3014135
OG0000905,50.20372248,54.31186078,45.76353351,50.34383703
OG0000906,917.2973048,181.5930133,261.9392803,270.9474583
OG0000907,47.87668795,25.89644669,32.74647713,30.31887936
OG0000908,39.35616486,27.50594834,27.06796516,45.98298888
OG0000909,52.07017232,74.63268742,63.40264277,70.34158787
OG0000910,21.87523949,14.48950354,5.166296735,5.447374291
OG0000911,385.2890364,1035.131085,134.5416179,40.86154369
OG0000912,46.27459529,89.60416144,128.0986766,88.01874936
OG0000925,843.7394137,171.257904,187.9676889,182.8364016
OG0000926,52.84767206,37.19475458,149.545917,176.4386178
OG0000927,152.8027171,134.9543367,20.9492282,25.33518755
OG0000929,551.3635716,749.1393457,1064.860556,1575.012351
OG0000930,20.36440038,14.87492731,31.9041231,49.61262886
OG0000931,11.61749723,16.87445271,39.9030015,102.1856574
OG0000934,87.60863856,78.86628466,15.25265253,13.80060281
OG0000935,5.753502835,1.468577469,0.834351604,0.407223042
OG0000939,1361.47907,302.3067489,353.9925497,314.1424571
OG0000940,11.43037438,10.21053326,5.51566959,3.613580832
OG0000941,0.652273979,0.38284113,0,0.241991719
OG0000943,24.84425085,25.24880796,20.73362909,14.96620039
OG0000944,6.254611384,5.332763274,2.741572732,2.126113856
OG0000945,437.2388152,257.7026973,354.8421797,713.8396573
OG0000947,0.470502994,1.706034304,8.503068389,31.94659025
OG0000948,17.18563305,22.1236479,27.79244316,23.75860874
OG0000951,0.030894634,9.768922263,155.4651361,122.2809809
OG0000952,8.292002655,12.52307774,42.64417853,40.62802552
OG0000953,71.09791204,79.06762083,57.86025825,83.31868514
OG0000954,93.96612633,159.7639767,442.3022372,494.8365679
OG0000955,2.425908651,3.397335853,3.373706549,5.317095618
OG0000957,19.50653291,39.91197593,55.64996121,65.05959594
OG0000961,55.86421621,51.93815972,54.04841295,47.87554035
OG0000964,81.65711344,182.7500129,275.7774389,441.8678947
OG0000965,1053.330404,202.5394689,230.1091006,195.8323301
OG0000966,3.686015284,2.088117973,1.519476859,1.887160575
OG0000967,430.3315602,108.1716644,123.4332047,120.6647432
OG0000968,8.911773144,56.9337433,127.8021508,62.872639
OG0000969,110.6207364,87.71392014,71.51422263,92.21552936
OG0000970,6.947931452,33.09160144,137.6954589,183.6151861
OG0000971,16.00038371,7.961852714,7.635243543,6.675096734
OG0000972,14.16578061,9.180176389,9.442987552,11.09925291
OG0000973,529.2474829,116.6331144,202.4000308,313.0531276
OG0000974,0.327527868,0.167936185,0.991660407,57.32246057
OG0000975,888.1193188,160.9519347,158.2754262,103.7024519
OG0000976,11.91662072,13.67250168,37.36111744,43.4293102
OG0000977,122.5658316,114.4550506,54.54073839,45.64263448
OG0000978,18.56504084,20.39542069,12.40212842,4.318964447
OG0000979,9.932138812,6.261273298,2.629829927,2.47952644
OG0000981,56.6411711,43.32750494,30.47786038,20.44302769
OG0000982,0.260028403,1.542369812,38.20634304,119.4335864
OG0000986,449.9206424,209.7189775,182.8527417,330.1103401
OG0000987,126.851639,125.4163559,57.86747671,73.93064262
OG0000989,0.836458712,2.223298899,11.20627072,42.5648419
OG0000991,2.543680671,73.76092115,144.593833,72.43562865
OG0000992,0.404375335,0.766328264,0.666270272,0.587550008
OG0000993,806.1723586,164.5838688,228.2447286,187.1579297
OG0000994,23.83920784,78.38509786,79.68851694,88.47658483
OG0001005,3.156617494,2.089316168,5.038069076,9.566355629
OG0001007,5.389642222,3.948183044,5.126581674,12.01907472
OG0001008,435.2582338,102.1738226,121.070376,128.4736235
OG0001009,7.386321228,17.9699112,64.82397861,80.98094506
OG0001010,39.06277254,74.79749337,144.0566515,150.2840021
OG0001011,1137.006224,257.3157771,333.2876674,382.322432
OG0001012,12.31725687,26.01280628,46.94861662,51.85210963
OG0001017,24.97614515,21.40852239,41.05486009,79.64122435
OG0001018,4.005862838,6.085928628,21.55242723,26.42661654
OG0001019,0.74505824,6.156572296,18.36206984,24.91406937
OG0001020,169.7086593,25.81516893,8.687465864,3.042563931
OG0001021,11.65936222,12.66902055,5.222944116,1.074881703
OG0001023,17.81161943,12.40624633,5.679588849,5.850276755
OG0001028,0.404492463,0.549135117,1.123537086,0.740751379
OG0001029,34.34481119,19.01978576,4.819927888,1.872502136
OG0001030,158.9032253,115.2928795,419.2216833,1457.183004
OG0001031,3.061322773,34.54851798,43.33986874,51.70693849
OG0001033,27.6098391,16.10145402,14.37894908,13.46288336
OG0001035,1610.948341,326.7762094,418.4723423,388.6571439
OG0001036,1.456948876,4.247102545,6.151643018,5.171367772
OG0001038,14.32239451,31.29954224,10.74422183,5.697313906
OG0001039,1335.833294,301.252323,376.2636436,401.5833885
OG0001040,0.097812062,0.20832421,1.693216864,0.297121325
OG0001041,1110.73489,207.1948752,283.913222,268.7475321
OG0001045,2.379620635,6.343498682,5.990675985,6.754734799
OG0001046,384.7716921,97.34002789,118.0566748,97.88929079
OG0001047,5.969728353,5.790509435,10.7403795,19.51481867
OG0001048,7.775097057,4.888604912,2.587694943,3.537654943
OG0001049,7.892372625,12.68874717,5.114491901,2.440165895
OG0001050,36.2182343,46.91638785,24.33938238,29.72162551
OG0001051,42.76800435,41.61909768,10.20689087,6.836421938
OG0001052,0.734631519,0.426315005,0.309686908,0.169735597
OG0001053,15.49121951,94.77776878,118.0201977,26.7387958
OG0001054,33.84892331,25.55532102,14.45200289,15.80915547
OG0001055,17.3930699,31.5413508,21.30065149,20.23945968
OG0001056,9.06655757,5.241163106,2.154400829,2.070679127
OG0001057,41.83813838,54.22830526,52.87501951,54.24938633
OG0001058,155.6217686,4.637867841,16.41799906,26.6836704
OG0001059,13.58786195,6.019909793,7.151905964,67.64132375
OG0001060,36.23788541,24.87158217,10.93584959,6.664832123
OG0001061,7.320196496,9.974316794,15.98844995,13.09258961
OG0001062,110.8221324,78.29606771,140.4429708,273.4161687
OG0001063,160.4360158,177.5952721,404.8479251,235.891727
OG0001064,20.07841635,10.59159357,5.177696068,2.900729528
OG0001066,45.8601554,47.4108836,55.14825463,57.91841842
OG0001067,19.49693243,19.02240239,8.249244721,9.063626638
OG0001068,5.644571248,11.4832614,6.928805746,8.025666947
OG0001069,190.9206111,122.9043868,83.05121126,114.4620701
OG0001072,25.46413345,36.6475211,45.53743118,26.57753287
OG0001073,56.36367608,5.169649596,2.392550617,0.631140315
OG0001074,19.75224453,25.37041817,13.28156444,15.24658541
OG0001075,63.17753323,1.942495359,1.855527469,2.281821751
OG0001076,13.1595855,13.67497599,22.67899969,30.80025613
OG0001077,21.52592386,88.22508168,210.4993622,38.47472127
OG0001078,197.3457331,448.8181838,156.5031018,98.40235674
OG0001079,13.67983637,7.488597423,5.037118123,3.147749357
OG0001081,504.9419943,190.4776625,389.4848254,770.6038375
OG0001082,12.23814992,28.24108982,28.40139778,15.17266756
OG0001083,41.12530039,19.76691136,14.88061247,24.55606716
OG0001086,64.36985434,15.68469084,18.23630817,12.98832798
OG0001088,2.966876088,3.819251681,11.81653472,19.77213047
OG0001089,12.50954081,12.15041389,8.334927735,7.15276244
OG0001090,4.201110746,8.768980648,5.404899206,8.472173304
OG0001091,45.46486418,69.10544858,22.67212551,7.144052408
OG0001092,135.3242219,110.7549102,29.32217761,21.71558008
OG0001093,671.1690299,2201.356968,11245.41197,8499.271914
OG0001095,1168.938152,229.8004467,218.661972,201.0337539
OG0001096,0.505599081,3.317427889,279.8224481,1345.016164
OG0001097,44.26027645,41.35292536,52.29307815,62.28418633
OG0001098,6.17484578,5.346015842,2.936499059,2.425172849
OG0001099,5.323366018,9.238713724,278.1876431,1244.517431
OG0001100,6.150374451,19.78395361,42.2725237,59.01528452
OG0001102,61.76008128,53.43315909,60.64521854,72.18340011
OG0001104,73.40399252,126.1530328,143.7483346,261.9329979
OG0001105,57.56163447,121.9198074,133.7424291,32.03401768
OG0001118,110.1756532,14.49059283,7.532217029,12.63657639
OG0001119,4.412161355,8.389151617,35.63617147,17.09054167
OG0001120,0.106385363,0.054420506,0,0
OG0001122,5.13069553,7.632171017,83.28681309,65.01801244
OG0001123,1011.069686,182.4271062,273.7487658,247.9421847
OG0001125,8.291241853,10.43991888,57.89824721,47.34947741
OG0001126,17.6238245,31.31899836,12.60935233,35.00670068
OG0001128,57.6926693,52.4591752,38.62235919,39.09166382
OG0001129,424.6489316,470.9707217,850.8122308,1286.017091
OG0001131,57.05418433,35.34146911,33.34605259,38.50868168
OG0001132,1.653521069,8.387912505,46.12797894,43.50441595
OG0001133,265.247561,227.9469996,204.0307843,162.8830473
OG0001135,768.7722398,162.4807497,252.6962788,204.0165626
OG0001136,216.7969459,160.1407898,111.0416392,257.3265559
OG0001137,1.919116804,9.553218176,17.25495819,17.97915429
OG0001139,25.02814083,20.65663139,8.457320126,7.140858273
OG0001140,1.813905238,5.554867101,82.98320802,94.25402094
OG0001141,97.67872381,57.13001436,55.00251787,54.00528517
OG0001142,80.21067778,53.07560494,108.9451874,161.7212943
OG0001143,35.36642104,39.49681279,77.59108446,138.9643417
OG0001144,36.9411127,54.25649823,20.6699832,20.3228325
OG0001147,8.012782738,8.780191374,4.683808819,12.89675889
OG0001148,6.013916814,4.042798993,2.514329812,3.542568161
OG0001149,13.19976199,3.505600022,4.795190325,4.68212446
OG0001151,357.9443761,78.64889286,130.5190198,235.1962617
OG0001152,13.69698119,9.975800764,4.974287912,6.635113687
OG0001153,0.268826266,3.172567188,14.18608762,76.24581139
OG0001154,18.60586932,58.89529714,33.129425,11.30367222
OG0001156,13.86362794,19.03572028,21.84888381,32.28469588
OG0001159,1.382861915,1.336792658,1.044048497,0.705086026
OG0001160,101.3383225,95.10176405,201.0094448,132.1922074
OG0001161,55.10843521,89.95791561,126.0724531,126.5818244
OG0001162,0.225173296,0.604436866,5.185930783,6.25140519
OG0001163,42.65951296,87.10719656,74.23214262,64.05709336
