,C3_S1,C3_S3,C3_S5,C3_S7
OG0000704,6.453348435,14.18254784,20.88693078,13.67449249
OG0000705,85.55595442,126.0124389,166.052542,214.2294629
OG0000706,3.56831251,9.531353417,15.7525889,23.13413579
OG0000707,76.43284026,98.53346278,117.1153684,125.5354359
OG0000708,59.52434021,19.97347279,14.69278285,16.14309866
OG0000709,55.47780336,48.82157718,40.16857936,43.07515585
OG0000710,136.3824775,68.98374886,98.85645922,103.2948102
OG0000711,129.3542022,95.35029834,103.9526335,88.27216451
OG0000715,16.47585474,12.86225894,10.35486857,8.375838412
OG0000716,23.58964934,56.96467954,155.1111076,228.2702445
OG0000720,0.661775677,0.505587958,0.753749773,1.166018535
OG0000721,5.190686662,5.838469668,5.291685576,5.731842764
OG0000722,1450.499614,1140.381192,630.0364559,132.0533226
OG0000723,27.10405996,31.59356695,26.59923151,13.54869356
OG0000724,16.73177536,29.41024228,31.60070584,39.93630711
OG0000725,62.17830192,93.56611357,92.5814165,62.55971096
OG0000726,27.94415088,50.79525464,38.78390564,11.93732612
OG0000727,167.5094899,117.7693768,91.81039273,111.4543741
OG0000728,0.277402797,0.089177418,0.141271982,0.228042051
OG0000729,19.42204407,0.523536845,0.316729522,0.147779748
OG0000731,123.0638372,185.8184561,108.5763469,32.2282826
OG0000732,47.92301702,14.29712082,8.007769985,4.306995101
OG0000733,10.38771452,1.086622366,3.122284638,1.524417211
OG0000735,35.61458614,21.26062696,9.277976352,4.951521114
OG0000736,61.35078454,101.8783901,80.86141048,44.6896822
OG0000738,4.920826033,5.243990504,3.653326672,5.957017612
OG0000741,370.6060175,825.1214454,1662.442381,1584.068517
OG0000742,23.48955405,108.3121284,90.79291972,34.43620536
OG0000744,9.103541505,11.1264783,13.72646278,14.48809291
OG0000745,0.070604462,0,0,0.03641806
OG0000746,41.4316499,70.76982298,93.24224691,119.6796549
OG0000747,45.6417891,80.37061359,81.34353729,70.11747351
OG0000748,15.35817911,19.81701073,20.57999517,31.080282
OG0000749,55.46451653,50.29901486,104.3836465,74.43462316
OG0000750,0.104777804,0.190409684,0.201141915,0.353834856
OG0000751,20.09341503,36.61023716,68.69907167,108.376773
OG0000752,3.307661733,12.56939695,39.69620536,51.43748128
OG0000753,2.381098276,3.430114968,14.8944657,5.83220516
OG0000754,312.3693494,235.208221,146.6205422,133.4222379
OG0000755,8.233081937,9.921660173,11.39740019,3.221804263
OG0000757,62.82422141,107.0930021,200.3288459,221.3191533
OG0000758,12.09715018,22.22339773,18.79576307,17.67180718
OG0000759,23.29933999,96.68512942,285.3378669,227.1064858
OG0000760,95.32547331,88.29623439,72.29968588,72.60073016
OG0000761,35.82267568,41.11640148,36.77812082,54.43491967
OG0000762,139.5499476,125.0188258,175.4783338,155.4955085
OG0000763,26.45530168,28.99584713,26.87128132,21.33720325
OG0000764,2.795595624,9.233563481,52.82468699,103.0479936
OG0000770,60.46470117,30.22125319,8.649168061,1.080109046
OG0000771,13.27089181,20.98514951,18.82028385,29.44063946
OG0000772,16.46124851,24.91767659,22.41246632,15.42607493
OG0000773,615.3146501,465.5447026,275.0328135,248.5167131
OG0000774,33.76461467,29.27763458,28.61757586,32.02175554
OG0000776,7.832240253,8.395294488,8.060004499,10.92599447
OG0000777,222.9532413,114.2116548,54.97157534,20.9264608
OG0000778,0.067126475,0.083470759,0.059643595,0
OG0000779,14.10122531,25.8774429,38.72582516,40.36006273
OG0000782,25.62129937,27.74698906,35.11200962,39.7203368
OG0000783,4176.80811,32153.04272,92063.59718,80807.41943
OG0000784,442.7839007,329.0225374,167.2821638,147.2505977
OG0000785,314.9427277,231.3332308,129.399518,136.8310226
OG0000788,23.51411064,22.77056431,18.54551168,19.92160557
OG0000789,0.260122503,0.346572301,0.453459776,0.851257741
OG0000790,0.723580647,1.110063852,1.220364746,1.127338926
OG0000791,68.25536449,51.39879939,22.21636214,9.236180402
OG0000792,1977.361021,624.8533854,917.1387778,953.6608082
OG0000793,3.133175428,7.852487493,22.17415357,43.72787564
OG0000794,88.22395899,113.4554439,144.2003305,164.2446373
OG0000795,4.903054833,4.560996723,3.734447097,5.033796708
OG0000796,11.09856204,9.917076572,10.36056346,8.998196387
OG0000797,17.88968621,10.78924428,8.55638211,8.357658521
OG0000798,648.4407411,387.5371499,234.244741,48.11883492
OG0000799,146.9756543,114.4882539,108.0895553,95.02466177
OG0000800,0.037711585,0,0,0
OG0000801,1.076734054,0,0.062686229,0
OG0000802,239.0663507,198.2425516,210.7579907,204.1519487
OG0000804,23.01570957,21.53031606,24.47470694,31.57851581
OG0000805,8.956535979,17.67845543,37.89291304,41.30009426
OG0000806,278.8591418,126.3121668,84.20151407,78.96359503
OG0000808,3.274722031,12.24305109,69.19654264,127.695142
OG0000811,22.44628037,12.71515348,45.97254532,65.68059393
OG0000812,2.30582179,0.978917692,2.335840298,3.075198324
OG0000813,153.207385,148.6145359,124.0195302,128.1891914
OG0000814,95.10307793,127.9082376,171.4237963,257.3905722
OG0000815,4.857293845,2.116460533,2.356956123,2.044354914
OG0000816,38.37773069,14.25241748,12.8715307,9.850472689
OG0000817,31.36142908,29.86101272,42.79973683,220.2662955
OG0000818,80.95529584,83.09293394,73.48130812,103.2596607
OG0000819,362.5451309,482.135005,167.1608151,35.23611772
OG0000820,29.17416167,16.83448744,44.38958571,96.00432703
OG0000821,0.094344953,0.440249651,0.143486847,0.041296873
OG0000822,275.6927531,198.7009914,93.72342744,77.40037638
OG0000825,71.49367613,62.02864842,46.70968209,18.69066084
OG0000826,111.2052802,79.46346335,23.07823162,4.822202611
OG0000827,31.50485264,68.61976679,79.69252629,60.57438216
OG0000828,144.076332,221.8931204,640.9177654,400.6650787
OG0000830,2306.290781,2597.604982,1999.766389,1066.274606
OG0000831,600.9913172,453.0290852,260.7381675,244.377987
OG0000832,24.34731992,24.46130703,33.41014599,34.42504628
OG0000834,22.97440578,21.90148659,20.05267791,26.69945164
OG0000836,34.99045977,26.95288083,34.202685,34.0317116
OG0000837,0.127798067,0.575872025,3.00700593,7.842789395
OG0000838,242.8391517,328.1293004,501.125242,455.5877743
OG0000839,10.23911594,10.73382698,5.510151241,4.979827357
OG0000840,4.114932179,27.2143472,56.09935588,9.297072051
OG0000841,143.9629936,101.5781763,354.1710084,581.9468149
OG0000843,380.406166,349.9716422,262.2995157,222.0873727
OG0000844,45.31328044,38.32992753,34.12049539,29.99940216
OG0000850,28.41190941,15.37382556,6.787649374,3.529884833
OG0000852,64.35797281,55.80512419,111.5750903,109.1467691
OG0000853,5.367075932,12.48255871,28.80315788,39.1437789
OG0000854,19.26677884,23.42658237,33.80356972,48.87302429
OG0000858,792.49974,378.3330718,360.2495672,593.511858
OG0000859,9.545015394,7.144635883,4.874280281,1.295516139
OG0000860,7.871902299,8.570779334,18.24318808,28.61634744
OG0000861,611.5028989,2810.25249,8624.825192,15563.80232
OG0000862,193.3001117,169.7739217,101.7562027,62.91179089
OG0000863,6.0109193,2.835964,2.235649472,1.848016333
OG0000864,22.46430724,37.16281585,33.48154554,18.3059578
OG0000865,552.8086667,448.6357913,239.4230584,198.6148371
OG0000867,9.845969878,11.41758384,10.7753011,13.37707975
OG0000868,31.48293126,10.25756459,7.249374053,4.358197832
OG0000869,6.345548579,0.376643223,0.129827697,0
OG0000870,33.56718651,14.99191282,24.7510503,17.32157161
OG0000871,725.5054353,1061.682288,2748.100472,5108.831874
OG0000872,56.66780445,84.04351883,57.9866097,49.6628156
OG0000873,18.85282641,19.39139032,14.62922904,15.47360863
OG0000874,40.76972331,135.012716,169.0718047,200.0209075
OG0000875,59.47678976,61.59323802,56.80765773,37.09776335
OG0000876,629.3649679,869.7413834,1199.402241,1245.6887
OG0000878,333.5269163,184.3441146,154.7536638,165.7705361
OG0000879,87.96005691,129.7084503,139.7327674,121.1544224
OG0000880,0.052804472,0,0.019665351,0.027726434
OG0000881,168.2914779,186.0670642,159.6012319,56.27072602
OG0000882,51.74613977,65.03299645,52.6634196,37.98452797
OG0000883,201.9794709,208.6073943,231.5025035,288.2481632
OG0000884,30.50775484,25.27470595,28.66853947,32.00320571
OG0000885,54.17316037,36.9460994,43.60876121,60.04308531
OG0000886,2.178972037,4.49219249,5.762344508,5.475919758
OG0000888,54.05453798,163.5669004,106.8550974,47.24065604
OG0000889,131.649267,197.870225,180.7861532,125.3297553
OG0000891,1458.331821,2390.981679,1514.910675,435.0462192
OG0000893,40.53361345,52.93245465,178.064609,261.9417316
OG0000895,209.3522153,499.2610962,822.0471853,847.9499904
OG0000896,38.73091525,31.97445188,39.31895624,50.69120513
OG0000897,16.98798862,12.66706775,36.27140339,35.40678514
OG0000898,92.68005719,93.51099229,112.1761856,100.3367668
OG0000899,56.11274041,76.92948358,119.4339108,171.3224943
OG0000900,78.19961228,65.01200827,78.08017489,98.47867443
OG0000901,133.3263874,134.5226849,85.52727148,28.78856302
OG0000902,43.84539011,88.70167079,203.0587353,318.4406022
OG0000903,27.05541352,24.13598555,22.40971476,26.98259161
OG0000904,200.9488371,130.272894,158.9412683,126.3247942
OG0000905,39.64896485,44.22430488,56.62913632,54.30075295
OG0000906,403.0869663,297.2003717,155.8516546,131.2386171
OG0000907,164.9068351,246.5619349,281.9493934,152.4387371
OG0000908,51.6553867,53.71583039,81.9625645,76.82097058
OG0000909,97.01473327,78.02730016,91.45246098,89.17599338
OG0000910,18.11785952,15.55641505,13.69244995,18.18469018
OG0000911,1099.720259,573.8236709,334.4824982,136.7163662
OG0000912,163.6158579,302.9608174,145.975127,62.97752966
OG0000925,437.2554963,347.8360487,194.0903013,159.4422787
OG0000926,269.8889728,356.9146807,381.3179734,363.5973464
OG0000927,15.33946843,13.0983521,14.14121776,18.44999587
OG0000929,408.1534973,354.4200551,470.6017215,534.1059734
OG0000930,5.689171955,1.743109834,1.620298508,0.857835079
OG0000931,13.68490258,35.91366424,44.79673712,32.57218101
OG0000934,104.8202122,61.28789075,37.07142267,39.85515394
OG0000935,1.506344274,0.882511662,0.57008712,0.528832613
OG0000939,333.5054698,259.9383185,134.8340894,122.7485162
OG0000940,18.64156496,17.05229264,14.45951525,13.94769151
OG0000941,8.650095053,6.552163462,3.622565838,4.031334072
OG0000943,0.11625034,0.29176109,0,1.233743518
OG0000944,14.60634251,15.70367843,14.70684476,19.31568085
OG0000945,1116.230349,560.9466037,867.7731048,1017.726765
OG0000947,6.404189018,16.81422343,82.30209084,379.5334297
OG0000948,22.77982024,43.45508893,69.82041973,94.73557386
OG0000951,0.664755017,1.10473678,4.968731886,1.353616307
OG0000952,1.452994632,2.048731473,3.745713957,3.220425519
OG0000953,3.569088574,7.107425543,5.195995958,3.386132051
OG0000954,73.2950394,73.04588507,89.58923801,100.0588037
OG0000955,2.737079002,6.337221871,11.35238962,17.3771625
OG0000957,37.79544285,33.08706058,49.29489805,57.69174345
OG0000961,45.51619295,37.94721282,36.35151421,57.23347704
OG0000964,223.1321004,650.5923063,1944.712685,3863.311335
OG0000965,567.4973404,433.1039328,221.6583415,181.32402
OG0000966,14.52427909,22.32752522,11.90894188,4.551875384
OG0000967,542.5864094,354.6347687,238.4887718,231.7796405
OG0000968,63.00366646,147.773776,183.8257781,106.2406121
OG0000969,44.93983943,51.67837733,47.6506983,50.58747082
OG0000970,1.527843808,2.211516433,15.89035877,37.59935351
OG0000971,0.421236332,0.378173655,0.76124034,0.598871367
OG0000972,13.1375895,16.46335519,13.95543778,15.05196406
OG0000973,141.9021569,3.322364948,4.420517221,36.03510849
OG0000974,0.271910737,0.320753976,6.494723447,29.46694146
OG0000975,419.3245089,317.8563055,170.4145221,138.7377921
OG0000976,14.0815793,44.63910249,41.56479837,29.25129756
OG0000977,91.6181691,67.58659864,66.17712236,69.89065014
OG0000978,0.97797803,3.271818612,6.987354873,49.79096116
OG0000979,13.51185569,13.03361114,11.69926961,16.49496763
OG0000981,57.30798092,80.78672692,64.66650185,64.50097403
OG0000982,0.344668912,1.165161553,7.145076715,4.757451889
OG0000986,266.9872374,151.3567191,128.347933,177.1046099
OG0000987,151.7527913,98.70385521,80.85723677,71.52023582
OG0000989,15.90114444,27.78446255,28.64902822,7.727729254
OG0000991,8.823458765,13.21241815,7.886669305,6.860073288
OG0000992,6.900299504,25.97055573,29.69226443,36.80374269
OG0000993,469.319886,446.0260427,253.2156577,212.1371764
OG0000994,87.26059823,114.0431208,103.224911,64.41485417
OG0001005,12.36946003,7.774610675,9.925832123,14.1291645
OG0001007,0.655881756,0.795813253,0.772401395,0.391959682
OG0001008,229.7898372,191.5314954,138.260651,149.3456548
OG0001009,25.17379887,15.37893624,21.30930768,17.28255343
OG0001010,0.800943578,0.5205024,0.206730733,0.111158306
OG0001011,253.6196313,207.3302142,134.9498945,108.7792915
OG0001012,46.7395169,67.97006086,184.122656,316.7278758
OG0001017,7.111884551,4.801119089,6.049446932,6.833608419
OG0001018,25.94151391,59.67380827,89.99264181,81.18601485
OG0001019,7.17896896,15.44617217,38.67236373,30.38403738
OG0001020,46.4619842,9.498232372,2.371252953,0.700460075
OG0001021,0.015220302,0,0.040541403,0.184530448
OG0001023,20.76430373,12.19072061,8.27292729,8.675111061
OG0001028,2.601813622,8.107484272,21.60969328,23.76942637
OG0001029,42.32310261,20.54288216,11.22366555,4.682184875
OG0001030,1.314668814,2.685469542,2.411614347,1.602984809
OG0001031,5.78311916,2.25530756,2.27615466,2.612324668
OG0001033,15.71699757,16.38149094,15.628798,18.40333606
OG0001035,476.6113447,381.5194105,208.5568275,187.0649517
OG0001036,2.26590997,1.358156392,1.434292149,0.944841462
OG0001038,42.50122784,38.52170652,17.53456777,10.80369615
OG0001039,568.0523511,461.5316816,341.5715027,310.2207609
OG0001040,4.146404811,3.589085104,3.579074848,0.84439632
OG0001041,486.3160122,363.5578783,241.2047701,204.8740268
OG0001045,57.56260897,13.04165607,6.477530604,1.508619554
OG0001046,395.299648,319.7271592,211.8137124,193.1146581
OG0001047,6.418945713,7.529135529,17.09701,53.11189347
OG0001048,39.29074481,31.76512192,27.9828836,30.49268343
OG0001049,9.874016337,20.25438862,11.94036595,14.17155088
OG0001050,19.94161144,6.786332294,4.117037184,2.543437562
OG0001051,35.67174881,19.42692815,15.15873607,16.52180538
OG0001052,6.897744493,6.722131583,5.581835294,6.100817955
OG0001053,62.15837755,123.3311336,83.85563088,25.74359882
OG0001054,14.57278513,23.2058954,17.366524,21.90519687
OG0001055,72.78966939,20.14176937,26.81141537,21.43150498
OG0001056,6.443318411,9.49883936,12.1724225,21.48950639
OG0001057,45.47350824,62.95278101,93.53605278,126.8774887
OG0001058,3.391596381,14.38798158,11.08356266,18.62996107
OG0001059,1.472126421,0.910502763,0.08330602,0
OG0001060,23.99052669,11.0250643,7.329023098,5.287823895
OG0001061,13.54289938,51.88236368,169.4400409,243.4442677
OG0001062,131.2283409,160.6635648,199.0333799,242.4594729
OG0001063,155.8945333,216.3868131,341.9154819,322.5123137
OG0001064,13.32524344,1.819081427,0.147290996,0.049893835
OG0001066,110.5218139,107.3667884,77.83542038,52.74519817
OG0001067,2.774697725,2.390743617,2.462309722,4.654168473
OG0001068,2.289116823,1.83413318,3.6907023,6.56658613
OG0001069,3.441869287,2.959210381,3.449034833,5.425887193
OG0001072,29.68457868,37.01883242,36.37286949,23.66060981
OG0001073,47.64716282,3.687854474,1.149219473,1.079204031
OG0001074,47.39794425,52.73717249,67.32698372,63.43090181
OG0001075,10.83179314,2.482470191,1.754757034,4.285716676
OG0001076,0.915721635,0.959650187,1.063455813,0.820849445
OG0001077,47.09061561,96.45581785,113.38391,37.87395698
OG0001078,246.9550743,172.8354403,133.0594621,88.3106235
OG0001079,14.27645367,14.7683902,11.17741733,12.70723071
OG0001081,364.213595,235.571854,304.7753688,462.7701918
OG0001082,31.28884647,26.43118425,15.13292462,6.06586683
OG0001083,14.16594945,13.84056955,11.67493812,15.03713171
OG0001086,49.09327011,63.25019107,27.31863615,15.16471991
OG0001088,9.550271136,17.99774881,25.3241614,29.03530323
OG0001089,22.2008505,26.64336355,28.60162786,38.62314226
OG0001090,14.1129368,16.3706956,13.26816349,11.6435411
OG0001091,85.13122449,103.5683736,50.82779528,39.70605103
OG0001092,102.755081,65.81874486,43.50234226,39.94508584
OG0001093,76.60483624,216.3734253,680.9102071,1318.175478
OG0001095,423.134852,331.6159728,156.6178384,124.019913
OG0001096,5.625493181,26.49662796,205.7888025,673.9640983
OG0001097,11.23915147,5.752212273,4.211884254,5.814547544
OG0001098,12.84912536,15.47724503,15.03157292,18.78106312
OG0001099,30.0621992,49.71867175,83.69469877,128.6846411
OG0001100,17.17540773,29.25580005,76.07546957,79.39237827
OG0001102,47.95349422,43.45167575,41.19989378,39.62239424
OG0001104,86.60480122,73.75517821,95.76736485,77.1568157
OG0001105,232.2053187,490.2727744,390.458328,161.1325274
OG0001118,28.2939077,9.727156672,5.124185915,5.175092229
OG0001119,0.079428916,0.404893626,0.073171829,2.343484023
OG0001120,35.39000047,30.63045988,25.16403743,28.52454484
OG0001122,16.19129307,75.56093169,34.52071927,16.40114115
OG0001123,790.810203,604.6077486,349.126391,296.8329827
OG0001125,15.31299958,21.25779499,14.4943976,4.707452919
OG0001126,10.93694816,28.71257317,44.58792865,34.66461584
OG0001128,37.4000689,29.53013513,26.69729374,29.92452583
OG0001129,335.2585205,291.0759933,316.3859354,312.1025139
OG0001131,41.93231928,30.93689832,29.96947872,35.32152787
OG0001132,1.91530993,2.759414486,7.992893401,9.708214003
OG0001133,250.9940178,134.8088,143.3124249,140.8843267
OG0001135,587.7644539,444.1125743,231.8863516,161.3120822
OG0001136,236.4590306,259.3160939,173.1264007,79.26780036
OG0001137,6.548505452,3.216966764,2.898752766,2.135523532
OG0001139,29.9290472,29.11732064,29.63027729,41.46876419
OG0001140,1.627344076,8.816945329,43.34132058,61.29721712
OG0001141,71.24168876,75.28158782,60.56886395,60.95259206
OG0001142,4.947470152,6.037853738,10.14788224,9.979496632
OG0001143,54.46665903,56.2068171,99.74637656,121.8610186
OG0001144,34.18874509,26.85517888,14.67843691,9.015257701
OG0001147,52.51625988,25.81692681,22.82842938,21.45362581
OG0001148,5.322416661,6.81426316,7.343741384,12.04203395
OG0001149,27.39289889,14.61476715,22.97091242,32.10187243
OG0001151,115.6547769,45.5193104,41.34498054,51.65446313
OG0001152,3.348726182,3.594211079,5.538888859,7.091764332
OG0001153,0.916521002,1.822508482,7.638513464,10.84002764
OG0001154,69.05763318,64.05849669,30.80834428,10.59827335
OG0001156,0.025491707,0.106446641,0.114473325,0.286823315
OG0001159,0.12339167,0.184960223,0.601036977,0.624763538
OG0001160,143.6320054,98.5319066,152.9983953,199.0849262
OG0001161,89.05544558,190.6598145,134.0854996,121.9136307
OG0001162,2.595680507,7.095214367,14.21778975,6.060504213
OG0001163,106.379849,136.5795124,118.9513431,115.841445
OG0001165,106.6091183,119.3687744,174.1460026,190.1959132
