,PK_S1,PK_S3,PK_S5,PK_S7
OG0011465,2.614416155,0.533283393,0.52570854,0.722811782
OG0011466,5.919461773,12.83068732,30.51864673,139.0176711
OG0011472,11.6280914,8.438892252,8.476294455,8.828691308
OG0011473,35.40137808,20.91685283,17.55320069,16.52563907
OG0011475,36.64238711,72.76784249,57.35713001,41.47110312
OG0011476,9.014571953,115.532581,74.15873168,28.38490231
OG0011478,20.34885758,28.32120568,33.43490553,40.70642819
OG0011480,5.90910982,7.437389658,4.578472551,6.903721225
OG0011483,8.144699086,4.432217259,2.434485929,1.72845982
OG0011485,13.86979171,11.37110064,8.602511678,8.294672449
OG0011486,9.390728491,46.57426783,89.68875582,73.74600044
OG0011487,12.4798937,9.26608112,9.118574193,8.649697021
OG0011488,14.80011187,5.000869834,3.528964554,3.331853445
OG0011490,15.41863193,12.01044141,11.51134552,14.40376641
OG0011492,17.3978775,10.48516813,6.5831263,5.67129142
OG0011493,3.453315663,4.654951356,2.524201503,2.519146579
OG0011494,2.14309632,4.415983392,2.023876627,2.3542746
OG0011495,19.57250529,61.76855965,81.38485728,73.56915022
OG0011496,20.93034396,23.03061864,14.27229258,4.938590923
OG0011497,3.791376663,30.44149051,7.776552413,2.41707138
OG0011500,8.14590999,5.056559194,5.542814398,6.977778593
OG0011501,14.03091547,32.75122497,15.61571259,10.43280598
OG0011502,4.88440597,149.395141,44.12579009,7.817114465
OG0011504,1.435118139,2.145852779,2.707767539,5.317734169
OG0011505,1.151891061,4.208754147,6.800087987,10.14306666
OG0011506,31.07774542,14.88679062,15.90922993,6.701907044
OG0011507,108.3013772,63.53382559,72.63305183,49.29864744
OG0011508,11.20702131,6.178210009,10.3686979,11.7253405
OG0011509,13.02672746,7.203922076,6.145236071,3.00036784
OG0011510,5.847361915,5.386023186,8.550995741,18.02568509
OG0011512,47.50560232,30.15901025,22.6685983,19.51550004
OG0011513,19.22236391,12.07706635,10.52058887,16.28932372
OG0011515,9.851562786,31.9751394,48.75430006,54.43237295
OG0011516,15.40154283,34.52558637,40.32068945,34.20060002
OG0011517,2.194414475,8.682513511,7.095474551,5.525981985
OG0011518,4.631155961,4.196594587,5.106809385,8.718999092
OG0011519,32.96533662,18.3844219,22.18863604,25.65341828
OG0011521,3.806158108,2.798026343,3.295044074,2.568147924
OG0011522,0.766467573,5.766761977,9.685611721,14.95537404
OG0011524,104.9647091,148.0445123,201.7686357,150.3019226
OG0011525,6.336379398,2.822541727,2.668224205,1.052694
OG0011526,31.61579318,25.20253925,25.3859225,23.83773144
OG0011527,3.00627174,3.051087405,2.878720392,2.944070231
OG0011528,13.69291446,7.223656116,5.047780009,4.469633011
OG0011529,6.958199873,4.457620207,4.576184405,5.248220921
OG0011530,8.376900418,8.875848926,9.086244531,10.06585837
OG0011533,23.41671393,89.98793606,27.77774858,23.37640497
OG0011534,6.184600747,6.664385651,10.34436481,11.52960448
OG0011535,15.95841608,82.42924112,173.1747477,134.2833912
OG0011537,16.42810223,8.598078604,6.99221623,7.235972828
OG0011538,3.306469169,10.27113796,41.87715399,87.87204474
OG0011539,1.735558486,5.939852691,5.987373574,3.590236163
OG0011541,1.170523094,17.50409422,43.13532022,25.60463067
OG0011542,2.09914236,5.465204267,4.531842622,3.494084043
OG0011545,7.21331396,23.86597531,15.02912722,19.86743195
OG0011548,4.318982038,4.865012838,3.59854327,8.084712226
OG0011550,6.043698864,3.635427462,3.064529922,2.558563007
OG0011551,42.88110786,156.0681865,172.5136242,101.3928478
OG0011552,48.13807686,17.65031125,19.14678477,18.71901977
OG0011553,11.16094267,9.826196171,11.34525605,8.912527353
OG0011554,7.046756686,36.48946698,48.98625437,22.663087
OG0011556,0.170065289,0.925049273,7.540710094,12.93008932
OG0011557,47.38123147,10.14402527,6.330579279,2.831073243
OG0011558,8.434462107,10.2863675,18.12032352,24.42477631
OG0011559,7.455349933,6.098628489,5.682090568,8.191282913
OG0011560,34.29654608,11.62354275,12.35684678,12.02113624
OG0011561,9.092016779,5.656653392,9.482703546,14.71755333
OG0011563,29.36409301,30.78949597,28.28672612,12.11631734
OG0011567,19.56599372,67.25655618,75.83889946,88.88856634
OG0011568,7.398349267,5.595054108,6.529753389,6.66785513
OG0011569,20.4935184,38.39635251,23.88053835,18.58009148
OG0011573,11.42829511,9.830017987,8.733636238,7.62833514
OG0011574,8.289506224,16.53859845,11.63681137,10.75258634
OG0011575,30.04535715,39.87409365,49.65142911,44.47704201
OG0011576,19.23822866,13.81407204,12.84983289,4.856182778
OG0011577,7.697702385,13.55064903,19.69234619,23.09227568
OG0011579,34.07376017,32.26353093,20.78526653,14.51811559
OG0011581,12.29486965,13.46721132,11.66847168,11.54877784
OG0011583,10.44790266,11.57798277,10.1410882,7.822905914
OG0011584,12.94180488,7.495828637,6.738201419,7.038210415
OG0011585,93.71827469,98.30320861,100.457828,56.95423202
OG0011586,28.15682344,16.93542397,32.15835647,43.46380989
OG0011588,13.00548652,23.11722012,23.26189536,25.87115642
OG0011589,10.14703798,24.12683796,40.81931146,69.58365748
OG0011590,16.65441247,31.00860783,42.18131279,31.84883585
OG0011591,12.60686539,8.031298844,6.709485124,3.712384805
OG0011592,29.2960676,38.41937794,78.01296236,89.54802333
OG0011594,4.164544464,4.758837736,4.143856362,5.179272602
OG0011595,4.573043123,35.11463929,0.847337555,0.091885024
OG0011597,4.259517519,9.816302014,17.00652171,16.77391693
OG0011598,4.159284893,13.31865396,35.80994615,73.99259588
OG0011600,80.59982289,287.4597386,319.8361328,166.9593453
OG0011601,61.11672416,76.07245075,68.54422554,27.98431354
OG0011603,165.1638829,196.3936968,299.7290567,178.7261987
OG0011604,21.03083131,16.34342545,18.23228077,18.66473036
OG0011605,6.13097957,4.434527703,7.240073736,9.889776414
OG0011607,14.28932214,7.096367583,4.759267679,5.506824322
OG0011608,29.26176402,28.04034444,27.37151507,37.61459361
OG0011610,18.877479,19.73950667,15.65302365,13.27005215
OG0011611,7.631588999,6.805631527,3.101508105,3.225227847
OG0011613,13.31001792,48.91086527,65.75662793,73.15531474
OG0011615,5.599264822,8.26815818,15.29693631,23.51562939
OG0011616,105.9777395,74.32108595,93.65787594,74.91463984
OG0011617,19.01666011,16.66341188,13.51236787,13.2178736
OG0011618,3.620464481,4.192640635,4.202525145,4.1808728
OG0011621,13.51353847,3.763051675,0.461102023,0.085229548
OG0011625,25.39522685,14.60634237,10.2853592,9.453964571
OG0011627,4.245409406,7.475811778,11.32575645,11.237364
OG0011629,25.29275841,22.04114094,29.2484159,32.21519428
OG0011631,48.52650698,25.68380592,14.48372131,5.654756656
OG0011632,6.822772288,29.5310731,69.88906684,94.38250195
OG0011635,1.065914636,20.06534811,3.194883734,1.088909799
OG0011637,1.863039423,9.407505174,13.98202954,10.85908295
OG0011638,51.48887059,170.7495492,207.4208317,237.6538945
OG0011639,38.89339694,39.05008093,13.01983725,9.29128943
OG0011642,3.636601704,3.787889265,3.794076917,2.147992855
OG0011643,22.39181349,27.95399357,14.02565824,10.68520376
OG0011644,76.80687299,55.85660964,53.3709032,41.1653034
OG0011645,2.165571312,4.395970832,2.51912585,0.984887507
OG0011646,0.497780733,1.68261306,0.712746308,1.90073638
OG0011648,14.43662345,3.406854575,5.129985583,6.309406804
OG0011649,7.971473028,8.224574334,5.840297507,2.274926268
OG0011650,6.571061989,6.971791321,7.995615772,7.826472614
OG0011651,7.077283055,9.814302555,13.1437486,17.85749582
OG0011652,22.59891254,34.99733549,42.59436267,47.98619714
OG0011654,9.936269374,23.5494129,24.4625363,16.51375713
OG0011655,10.57829658,13.87732733,12.20823179,12.74920799
OG0011656,24.11897188,45.83592425,54.34065072,62.86565602
OG0011657,8.500829776,7.412273939,5.449193667,5.85350138
OG0011658,1.337844841,2.83411538,4.010899847,7.182200644
OG0011659,9.943580769,11.02165762,11.88680237,13.37696891
OG0011660,50.60827216,155.1794229,282.2914933,265.4119651
OG0011661,86.4447317,74.63190265,50.80838922,49.90140445
OG0011662,5.207646182,11.07949348,14.36930965,13.74234058
OG0011663,3.698659979,8.166560474,9.613950081,12.06475492
OG0011664,6.795283036,3.175651323,2.218468217,3.082974194
OG0011665,25.59006338,14.55669648,10.90760939,10.60136479
OG0011668,5.339170547,25.05870689,72.05772541,117.5854004
OG0011669,11.20462005,22.76974072,31.69141043,23.43911164
OG0011670,28.61699381,185.8540476,404.3818034,317.1728452
OG0011672,19.65569216,45.81206166,33.35746354,16.50533874
OG0011673,0,0.604694748,33.99305696,48.96222422
OG0011674,47.8711869,160.9881847,137.8585757,90.60366958
OG0011678,25.53189064,22.77460363,16.32484522,17.74755855
OG0011679,57.90776277,33.57653617,37.79992911,23.09125431
OG0011680,9.399967788,6.604939134,5.521090708,6.564084507
OG0011681,45.33397029,39.61522609,32.89118689,18.06428187
OG0011682,3.578813191,30.47703076,8.325411532,5.471442078
OG0011683,42.55673425,47.64815105,44.00610251,66.43032546
OG0011684,11.86838165,17.85308014,17.73436564,18.38294458
OG0011688,30.82615455,24.61561624,22.61622797,21.4066379
OG0011690,57.30844606,43.35512761,68.31452004,76.17265116
OG0011692,18.83891199,61.46933986,99.06250415,99.6881155
OG0011693,15.36900093,10.41761196,14.37157026,12.69969021
OG0011694,2.970260978,8.519641424,15.89825978,20.29913833
OG0011696,8.574929886,4.551712599,3.562556208,4.444996029
OG0011697,1.59695843,25.88345828,8.118253463,6.752644362
OG0011698,110.7099437,47.6339451,97.38301406,150.7546766
OG0011699,3.383561395,6.795183505,5.790057121,9.313600625
OG0011701,0.999660338,0.481973301,3.428166312,12.73803748
OG0011703,7.057791288,5.969332012,5.189489043,6.118948786
OG0011706,0.426989435,5.714893585,63.41750854,164.7321217
OG0011708,43.97662559,140.7315245,305.4249964,522.8592441
OG0011711,19.8437758,49.84709453,68.09724514,51.03875954
OG0011712,4.770231026,8.001599057,4.660109363,5.896838644
OG0011714,15.98460902,33.21960879,34.66976231,35.35811676
OG0011715,3.348533533,15.68338469,10.70524242,24.73339211
OG0011716,19.65310593,8.201676522,6.089974494,3.516376859
OG0011718,41.70933923,18.88212247,12.69045689,9.801247802
OG0011719,808.5272712,4339.939354,7575.637098,8306.857892
OG0011720,6.79049768,7.867776273,11.6806723,14.83951318
OG0011723,12.69101879,38.78822657,54.9273527,29.99644214
OG0011725,4.924005642,13.80499261,19.86833774,20.73447284
OG0011728,6.232540574,22.77742602,27.1235668,22.28048651
OG0011729,5.359287527,6.067569701,17.24074429,29.96301205
OG0011731,6.703935352,4.05193297,5.969208925,9.913250862
OG0011732,160.0842176,885.7623682,1316.649207,929.1421406
OG0011733,0.344356405,8.291509393,11.92499217,12.89063153
OG0011734,12.54360589,15.81723587,19.16453982,23.27046808
OG0011735,6.95391831,5.409710098,5.374816594,8.223916641
OG0011736,167.0617051,233.5361517,86.14699088,95.20816729
OG0011737,24.85387153,14.18313658,9.454017551,6.611852002
OG0011738,50.41682721,17.66610968,7.897744198,2.668224061
OG0011740,12.34945502,6.40663448,8.494746255,18.67228766
OG0011743,0.331781199,2.247295807,5.738508437,15.27920674
OG0011744,18.86983567,64.02251004,14.6829864,12.07162858
OG0011745,11.1381302,5.015150524,4.900130668,5.100220277
OG0011747,55.88977387,64.8715297,24.65863548,27.05322338
OG0011748,14.30013713,59.05043691,115.6469146,121.1633248
OG0011749,8.25852732,54.33148152,66.1251743,21.27437678
OG0011750,158.4950707,71.81344308,55.40118721,63.07699859
OG0011751,8.065515206,6.624400934,6.128179189,6.885299595
OG0011753,47.89297023,168.897243,185.6945274,74.54198122
OG0011755,2.324863557,7.89357777,14.04497794,19.55969245
OG0011760,5.959083146,6.529930237,6.477152312,9.873628898
OG0011763,9.902937127,115.0318481,197.8570296,224.5870423
OG0011766,5.712446094,129.1606744,34.32560837,13.1766648
OG0011767,11.78894065,21.18560894,26.18417661,16.77475096
OG0011768,24.18582457,37.25822501,39.19629368,18.770932
OG0011769,8.568552448,6.494637756,10.24789713,11.0256554
OG0011770,2.687564087,1.859614981,0.450834978,1.325051738
OG0011771,26.52324427,4.263396069,2.374723745,3.383460075
OG0011773,36.58771475,56.17590674,75.16296799,25.20482005
OG0011774,26.68907258,51.48994621,72.37552746,78.79102129
OG0011775,16.85920145,55.16044377,74.53183122,66.90931499
OG0011776,3.701641378,8.337121724,7.318704677,5.459011001
OG0011777,8.429180056,13.80776816,12.03626401,13.08826116
OG0011778,19.97073981,5.679439816,5.193965203,4.781346378
OG0011779,3.501563747,4.531086092,6.027040583,4.343637623
OG0011780,8.567504479,8.254019223,6.418367074,7.09487839
OG0011781,5.317759497,3.013012702,4.119844025,7.677763136
OG0011782,12.78374291,17.93779115,22.52968726,29.42031487
OG0011783,80.17482986,311.1015709,660.9537631,844.5416238
OG0011785,9.019893734,5.372572129,3.124882296,3.5701712
OG0011786,14.04420433,8.898989767,11.35952743,19.42118752
OG0011788,17.79132863,19.62247474,16.84818354,13.25038805
OG0011791,15.68288989,14.795214,12.79686039,9.336954717
OG0011792,87.43438992,286.605825,237.1372134,80.21803606
OG0011793,31.32780925,25.60147302,24.39088017,23.51677654
OG0011796,4.502842792,5.365836668,7.343329658,10.70974542
OG0011798,11.09908138,3.963189396,2.737875409,3.187166151
OG0011799,8.265570761,5.446577171,5.865616969,6.685280503
OG0011800,26.84431808,69.65992747,76.82736397,46.05715128
OG0011802,1.933455115,1.713256508,1.971298665,2.067126076
OG0011805,24.7845959,90.08207913,32.58435773,20.82002223
OG0011809,7.682425954,10.94919904,8.520904809,6.025511183
OG0011811,19.21653247,3.574427843,3.985074306,2.84806158
OG0011812,21.05163285,19.42746123,13.54476274,10.59260164
OG0011813,36.02770026,26.5422624,11.91472855,11.78930026
OG0011814,6.531471017,2.726858135,2.28415872,2.507593252
OG0011815,22.34175308,18.89238455,23.60460318,19.18367613
OG0011817,3.900771413,6.35823113,4.008237564,6.883943017
OG0011819,3.234173372,6.861803569,9.055079795,11.32719378
OG0011823,1.251950079,3.915472503,16.70433795,9.776249789
OG0011824,12.76946795,18.40090553,16.07314404,17.3540072
OG0011825,20.38488641,84.5129293,107.9633966,52.65783876
OG0011826,5.085351862,3.199077693,3.396919865,4.599862224
OG0011827,3.392809708,4.471962574,2.947507983,2.516698896
OG0011828,9.105183993,16.05897375,5.765259159,2.751110667
OG0011829,28.22351812,31.21628717,18.02532022,5.925939963
OG0011830,4.74329481,7.333699385,9.19276202,9.157905138
OG0011831,16.23490683,13.95979092,14.64390055,5.600977989
OG0011836,7.28892283,4.10545331,3.23453477,3.724376479
OG0011838,11.82516912,2.900031139,2.265804207,2.215043221
OG0011839,16.66353679,16.75273629,13.49300415,19.61925421
OG0011840,10.75692753,7.341730551,6.79037263,10.38713369
OG0011841,22.93554106,13.88699032,17.22776163,21.5923865
OG0011842,24.27998582,106.4012225,266.82028,382.3140682
OG0011844,16.70733053,15.84469484,15.57599932,16.65786127
OG0011845,89.07286211,58.72645816,52.42716254,65.21578444
OG0011846,46.77722983,323.8806971,813.1682636,911.289864
OG0011847,1.285341344,1.191245228,1.01064211,0.933836556
OG0011850,6.867189612,35.84977074,22.51794519,11.58058685
OG0011851,7.304420277,6.535882032,5.80828997,6.034241891
OG0011853,28.74543663,207.9481783,650.2178147,909.6898846
OG0011854,2.501937445,4.186956701,3.100148833,3.910733954
OG0011855,0.326946071,2.402480465,3.966792854,5.412032403
OG0011858,24.98713109,28.17268528,40.65300194,40.35133489
OG0011859,8.973771453,69.81208738,216.9797403,286.273465
OG0011860,24.76021312,5.68463042,4.660847358,3.237113807
OG0011862,10.59489899,10.10519854,9.625660353,10.07651442
OG0011864,9.226266282,5.361793652,3.448036267,2.982843063
OG0011865,26.39725534,60.16563497,67.93950044,42.59749916
OG0011866,4.970793069,4.664636184,5.117066344,7.220268688
OG0011867,5.61442022,2.042482539,2.295772158,2.852180575
OG0011871,8.650915337,6.175007272,4.634554534,4.446459854
OG0011872,57.92622664,216.9828455,233.9760761,148.5435336
OG0011875,18.4217479,50.68658396,66.96299742,59.31065771
OG0011876,8.853354361,8.29679166,9.641364517,10.69295965
OG0011878,13.16682611,30.03412299,32.12318778,20.97353357
OG0011879,392.8477823,308.1868323,304.3049267,266.2665232
OG0011883,5.201817718,18.3038935,116.0435279,198.3565495
OG0011885,5.371714146,13.29178126,18.90857711,26.68012464
OG0011888,26.02381227,93.77886178,62.08501995,29.50585024
OG0011889,46.06712381,51.98254331,59.8237426,55.34279625
OG0011890,1.071665317,5.506847401,8.430674414,13.16232162
OG0011891,21.96179015,16.9879797,14.04517697,16.29802473
OG0011892,2.29630707,5.605667102,9.119632277,9.928616281
OG0011893,14.79670143,17.2073109,15.50941224,9.0416403
OG0011894,4.592405839,5.538859923,8.655833881,9.449218744
OG0011897,43.48570464,31.62121156,10.68216617,6.989638314
OG0011899,10.46761529,6.757918066,6.02495283,6.078202281
OG0011900,6.49780867,0.946231034,1.879068626,4.462423039
OG0011901,35.4778419,9.622480878,6.955733812,7.232394904
OG0011902,0.799258884,13.69241996,22.8359136,46.88688956
OG0011903,9.669712087,6.716253151,5.798591094,3.504920318
OG0011905,9.129149679,14.11057128,13.66203101,22.88238384
OG0011907,125.8559169,161.4893918,167.0143212,115.5109547
OG0011908,2.037756092,5.407702293,6.223931746,4.036842816
OG0011910,12.1782657,9.358225538,8.021190729,7.715062315
OG0011911,43.60238017,21.90894785,16.47811587,20.10072897
OG0011912,24.72354232,17.82811276,15.22990655,10.3290365
OG0011913,2.189170586,61.79915052,140.5937326,104.3451355
OG0011914,0.151872008,0.430467947,0.643473414,1.074906101
OG0011916,18.95127323,15.25694546,15.20923341,13.24688228
OG0011917,34.5328362,215.1593786,523.4687021,598.9545993
OG0011918,7.373722009,6.228656131,5.425152109,4.956471056
OG0011919,28.7149972,12.95317838,12.28731797,11.39050259
OG0011921,4.024044229,36.16843361,12.6602909,10.7569846
OG0011923,6.462441925,12.29310747,16.1288306,14.71819883
OG0011924,6.390016066,4.906530605,4.835334183,4.678441695
OG0011925,15.99096045,12.01158056,12.04054499,15.65847729
OG0011927,10.95851818,66.39988851,137.8777399,139.1609386
OG0011928,12.1916947,3.974399577,4.709030846,6.347298594
OG0011929,3.732749269,8.268845773,24.58497232,43.46380432
OG0011930,18.96355064,9.634286877,6.996063926,8.113417238
OG0011932,13.16458618,13.07244239,8.782090531,7.560776991
OG0011933,45.11242449,44.10306244,16.77655197,8.743999872
OG0011934,4.382784776,5.109752489,4.949852485,6.933221903
OG0011935,16.02539102,16.12841929,12.08780673,12.46284647
OG0011936,26.90661632,102.9582909,123.3017204,85.02905542
OG0011937,6.505785309,15.92718927,38.0709452,94.57901794
OG0011940,4.25677523,11.33123079,13.70878236,13.19779478
OG0011941,3.41955877,13.25766785,6.707770898,4.735551513
OG0011942,8.482202859,9.755410315,20.42692103,25.6152433
OG0011943,11.94553505,36.73060231,33.31826891,19.05653893
